Id,MSSubClass_60,MSSubClass_20,MSSubClass_70,MSSubClass_50,MSSubClass_190,MSSubClass_45,MSSubClass_90,MSSubClass_120,MSSubClass_30,MSSubClass_85,MSSubClass_80,MSSubClass_160,MSSubClass_75,MSSubClass_180,MSSubClass_40,MSZoning_RL,MSZoning_RM,"MSZoning_C (all)",MSZoning_FV,MSZoning_RH,LotFrontage,LotArea,Street_Pave,Street_Grvl,Alley_NA,Alley_Grvl,Alley_Pave,LotShape_Reg,LotShape_IR1,LotShape_IR2,LotShape_IR3,LandContour_Lvl,LandContour_Bnk,LandContour_Low,LandContour_HLS,Utilities_AllPub,Utilities_NoSeWa,LotConfig_Inside,LotConfig_FR2,LotConfig_Corner,LotConfig_CulDSac,LotConfig_FR3,LandSlope_Gtl,LandSlope_Mod,LandSlope_Sev,Neighborhood_CollgCr,Neighborhood_Veenker,Neighborhood_Crawfor,Neighborhood_NoRidge,Neighborhood_Mitchel,Neighborhood_Somerst,Neighborhood_NWAmes,Neighborhood_OldTown,Neighborhood_BrkSide,Neighborhood_Sawyer,Neighborhood_NridgHt,Neighborhood_NAmes,Neighborhood_SawyerW,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Edwards,Neighborhood_Timber,Neighborhood_Gilbert,Neighborhood_StoneBr,Neighborhood_ClearCr,Neighborhood_NPkVill,Neighborhood_Blmngtn,Neighborhood_BrDale,Neighborhood_SWISU,Neighborhood_Blueste,Condition1_Norm,Condition1_Feedr,Condition1_PosN,Condition1_Artery,Condition1_RRAe,Condition1_RRNn,Condition1_RRAn,Condition1_PosA,Condition1_RRNe,Condition2_Norm,Condition2_Artery,Condition2_RRNn,Condition2_Feedr,Condition2_PosN,Condition2_PosA,Condition2_RRAn,Condition2_RRAe,BldgType_1Fam,BldgType_2fmCon,BldgType_Duplex,BldgType_TwnhsE,BldgType_Twnhs,HouseStyle_2Story,HouseStyle_1Story,HouseStyle_1.5Fin,HouseStyle_1.5Unf,HouseStyle_SFoyer,HouseStyle_SLvl,HouseStyle_2.5Unf,HouseStyle_2.5Fin,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle_Gable,RoofStyle_Hip,RoofStyle_Gambrel,RoofStyle_Mansard,RoofStyle_Flat,RoofStyle_Shed,RoofMatl_CompShg,RoofMatl_WdShngl,RoofMatl_Metal,RoofMatl_WdShake,RoofMatl_Membran,RoofMatl_Tar&Grv,RoofMatl_Roll,RoofMatl_ClyTile,Exterior1st_VinylSd,Exterior1st_MetalSd,"Exterior1st_Wd Sdng",Exterior1st_HdBoard,Exterior1st_BrkFace,Exterior1st_WdShing,Exterior1st_CemntBd,Exterior1st_Plywood,Exterior1st_AsbShng,Exterior1st_Stucco,Exterior1st_BrkComm,Exterior1st_AsphShn,Exterior1st_Stone,Exterior1st_ImStucc,Exterior1st_CBlock,Exterior2nd_VinylSd,Exterior2nd_MetalSd,"Exterior2nd_Wd Shng",Exterior2nd_HdBoard,Exterior2nd_Plywood,"Exterior2nd_Wd Sdng",Exterior2nd_CmentBd,Exterior2nd_BrkFace,Exterior2nd_Stucco,Exterior2nd_AsbShng,"Exterior2nd_Brk Cmn",Exterior2nd_ImStucc,Exterior2nd_AsphShn,Exterior2nd_Stone,Exterior2nd_Other,Exterior2nd_CBlock,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,MasVnrType_BrkCmn,MasVnrType_NA,MasVnrArea,ExterQual_Gd,ExterQual_TA,ExterQual_Ex,ExterQual_Fa,ExterCond_TA,ExterCond_Gd,ExterCond_Fa,ExterCond_Po,ExterCond_Ex,Foundation_PConc,Foundation_CBlock,Foundation_BrkTil,Foundation_Wood,Foundation_Slab,Foundation_Stone,BsmtQual_Gd,BsmtQual_TA,BsmtQual_Ex,BsmtQual_NA,BsmtQual_Fa,BsmtCond_TA,BsmtCond_Gd,BsmtCond_NA,BsmtCond_Fa,BsmtCond_Po,BsmtExposure_No,BsmtExposure_Gd,BsmtExposure_Mn,BsmtExposure_Av,BsmtExposure_NA,BsmtFinType1_GLQ,BsmtFinType1_ALQ,BsmtFinType1_Unf,BsmtFinType1_Rec,BsmtFinType1_BLQ,BsmtFinType1_NA,BsmtFinType1_LwQ,BsmtFinSF1,BsmtFinType2_Unf,BsmtFinType2_BLQ,BsmtFinType2_NA,BsmtFinType2_ALQ,BsmtFinType2_Rec,BsmtFinType2_LwQ,BsmtFinType2_GLQ,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating_GasA,Heating_GasW,Heating_Grav,Heating_Wall,Heating_OthW,Heating_Floor,HeatingQC_Ex,HeatingQC_Gd,HeatingQC_TA,HeatingQC_Fa,HeatingQC_Po,CentralAir_Y,CentralAir_N,Electrical_SBrkr,Electrical_FuseF,Electrical_FuseA,Electrical_FuseP,Electrical_Mix,Electrical_NA,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual_Gd,KitchenQual_TA,KitchenQual_Ex,KitchenQual_Fa,TotRmsAbvGrd,Functional_Typ,Functional_Min1,Functional_Maj1,Functional_Min2,Functional_Mod,Functional_Maj2,Functional_Sev,Fireplaces,FireplaceQu_NA,FireplaceQu_TA,FireplaceQu_Gd,FireplaceQu_Fa,FireplaceQu_Ex,FireplaceQu_Po,GarageType_Attchd,GarageType_Detchd,GarageType_BuiltIn,GarageType_CarPort,GarageType_NA,GarageType_Basment,GarageType_2Types,GarageYrBlt,GarageFinish_RFn,GarageFinish_Unf,GarageFinish_Fin,GarageFinish_NA,GarageCars,GarageArea,GarageQual_TA,GarageQual_Fa,GarageQual_Gd,GarageQual_NA,GarageQual_Ex,GarageQual_Po,GarageCond_TA,GarageCond_Fa,GarageCond_NA,GarageCond_Gd,GarageCond_Po,GarageCond_Ex,PavedDrive_Y,PavedDrive_N,PavedDrive_P,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC_NA,PoolQC_Ex,PoolQC_Fa,PoolQC_Gd,Fence_NA,Fence_MnPrv,Fence_GdWo,Fence_GdPrv,Fence_MnWw,MiscFeature_NA,MiscFeature_Shed,MiscFeature_Gar2,MiscFeature_Othr,MiscFeature_TenC,MiscVal,MoSold,YrSold,SaleType_WD,SaleType_New,SaleType_COD,SaleType_ConLD,SaleType_ConLI,SaleType_CWD,SaleType_ConLw,SaleType_Con,SaleType_Oth,SaleCondition_Normal,SaleCondition_Abnorml,SaleCondition_Partial,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SalePrice,LogSalePrice
321,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,111,16259,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,9,5,2006,2006,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,370,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1249,1249,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1249,1347,0,2596,0,0,3,1,4,1,1,0,0,0,9,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2006,1,0,0,0,3,840,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,240,154,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,9,2006,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,342643,12.7444443677961
322,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,99,12099,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,8,5,2004,2004,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,388,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,970,1,0,0,0,0,0,0,0,166,1136,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1136,1332,0,2468,1,0,2,1,4,1,1,0,0,0,10,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,2004,0,0,1,0,3,872,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,184,154,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,6,2007,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,354000,12.7770521921159
323,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,86,10380,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,7,5,1986,1987,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,172,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,28,0,0,0,1,0,0,0,1474,0,1502,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1553,1177,0,2730,1,0,2,1,4,1,1,0,0,0,8,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1987,0,0,1,0,2,576,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,201,96,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,8,2007,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,301000,12.614865543731
324,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,49,5820,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3,8,1955,2005,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,256,1,0,0,0,0,0,0,0,906,1162,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1163,0,0,1163,1,0,1,0,3,1,0,1,0,0,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1955,0,1,0,0,1,220,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,142,98,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,7,2006,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,126175,11.7454251112085
325,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,96,11275,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,7,7,1967,2007,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,300,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,710,710,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1898,1080,0,2978,0,0,2,1,5,1,1,0,0,0,11,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1961,0,0,1,0,2,564,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,240,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,6,2010,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,242000,12.3966930051388
326,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,50,5000,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,5,6,1941,1950,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,116,1,0,0,0,0,0,0,0,604,720,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,803,0,0,803,0,0,1,0,2,1,0,1,0,0,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1941,0,1,0,0,2,360,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,244,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,12,2007,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,87000,11.3736633976367
327,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,32,10846,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,8,5,1993,1993,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1619,1,0,0,0,0,0,0,0,100,1719,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1719,0,0,1719,2,0,1,1,1,1,1,0,0,0,6,1,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,1993,0,0,1,0,2,473,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,122,30,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,5,2008,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,324000,12.6884987947745
328,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,80,11600,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,5,1960,1960,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,175,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,565,1,0,0,0,0,0,0,0,818,1383,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1383,0,0,1383,0,0,1,1,3,1,0,1,0,0,7,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1960,1,0,0,0,1,292,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,45,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,4,2006,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,145250,11.8862116747142
329,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,11888,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,6,6,1916,1994,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,844,844,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1445,689,0,2134,0,0,2,0,5,1,1,0,0,0,10,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1930,0,1,0,0,2,441,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,60,268,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,7,2009,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,214500,12.2760650173502
330,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,60,6402,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5,5,1920,1950,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,596,596,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,596,596,0,1192,0,0,1,0,3,1,0,1,0,0,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1920,0,1,0,0,1,189,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,137,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,7,2009,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,78000,11.2644641056717
331,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,,10624,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,5,4,1964,1964,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,84,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,40,0,0,0,0,1,0,0,264,1424,1728,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1728,0,0,1728,0,1,2,0,6,2,0,1,0,0,10,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2002,0,1,0,0,1,352,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,155,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,11,2007,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,119000,11.6868787720937
332,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,70,8176,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,5,6,1958,1992,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,846,1,0,0,0,0,0,0,0,210,1056,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1056,0,0,1056,1,0,1,0,3,1,0,1,0,0,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1958,1,0,0,0,1,308,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,8,2007,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,139000,11.8422292121128
333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,85,10655,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,8,5,2003,2004,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,296,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1124,0,0,1,0,0,0,0,479,1603,3206,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1629,0,0,1629,1,0,2,0,3,1,1,0,0,0,7,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,2003,1,0,0,0,3,880,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,10,2009,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,284000,12.5567295171433
334,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,59,8198,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,7,5,2004,2004,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,146,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,720,1,0,0,0,0,0,0,0,638,1358,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1358,0,0,1358,1,0,2,0,2,1,1,0,0,0,6,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,2004,1,0,0,0,2,484,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,192,30,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,7,2008,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,207000,12.2404740722475
335,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,59,9042,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,6,5,1998,1998,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,828,1,0,0,0,0,0,0,0,115,943,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,943,695,0,1638,1,0,2,1,3,1,0,1,0,0,7,1,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,1998,0,0,1,0,2,472,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,100,38,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,7,2008,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,192000,12.1652506510099
336,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,164660,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,5,6,1965,1965,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1249,0,1,0,0,0,0,0,147,103,1499,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1619,167,0,1786,2,0,2,0,3,1,0,1,0,0,7,1,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,1965,0,0,1,0,2,529,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,670,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,700,8,2008,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,228950,12.3412589180852
